岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
销售助理工程师,强烈成功欲望,988.566084218843,客户导向,613.2213500804833,石油石化,580.9922546815919,市场分析,573.3088368292385,项目招标流程,508.36822284639294,分析经验,497.1056724548381,问题分析,488.6362751580833,逻辑思维敏捷,484.1839771192702,用于挑战自我,453.47579445899584,微生物,451.13421612528396
销售培训生,热衷销售,6090.165869662339,关注客户,5932.956200748492,阅读英文资料,2015.5993438750947,团队合作适应性,1759.9499243797352,学习欲望,524.4483582132667,党团干部,383.34065744684153,商务谈判技巧,368.3421761250188,进取心,280.25727593929884,核心胜任力,264.9420733661174,文艺特长,253.00477800068415
销售管培生,领导力,1337.737396627196,社会实践经历,1297.4931175936658,学生会干部,1215.2060955687198,工作积极主动,1058.313816121537,号召力,1025.2804494381041,产品功能,820.9923571139253,清晰的职业规划,697.0087772886249,管理方向发展,688.7346380289141,时尚市场洞察力,683.5202996254022,产品基础,546.8162397003218
销售管理,处理复杂人际关系,601.4978636703539,数据分析方法,251.4341105885032,团队建设,249.19104347206186,数据变化敏感度,116.65469914307194,团队协调,104.20152109671967,品德端正,87.6250067834005,沟通表达理,70.59038808891928,工作主动性,29.29088807023399,高度额责任心,29.126143353180456,用户服务意识,17.91642060959231
销售管理培训生,转化力,318.3917517136524,数据处理功底,199.13748182548733,学习力,175.5757170625794,影响力,120.35640499123286,用户服务意识,92.83963406788739,英文读写,72.37295851509268,抗压性,19.541838506173434,逻辑思考力,9.553772518210472,领导力,0.0,3d动画制作,0.0
销售经理,基本素质,922.7524044942935,产品功能,597.0853506283094,自我管理意识,596.4721930556345,强烈成功欲望,495.14972518436423,销售意识,484.5116514233907,学上进心,343.82498543229474,创新意思,251.0724133711297,汇报材料,244.93488094791297,企图心,225.15209373370607,市场营销,205.41860912118557
销售运营,直播平台,1083.5668130633867,商务合作思维,939.8404119849281,团队协作的思想,751.872329587943,亚马逊平台物流政策,649.3442846441324,逻辑达人,627.7373366620498,文案功底,609.3798570432446,商务谈判,598.7669821698424,互联网络,552.4321067100374,soul,512.640224719052,负责短视频拍摄,478.46420973778163
销售顾问,自评底层,580.9922546815922,业绩压力,543.3986382021947,销售意识,508.19888771520095,沟通责任心,487.0082134830993,品行良好,479.9661924753042,国内期货,424.82241934026644,医疗器械,413.836871002063,拜访客户的前期预判,411.38645336663785,转化力,391.8667713398799,冲劲足,323.50181108735137
阿里巴巴运营/阿里国际站运营,客户沟通维护经验,610.8962677902034,详情页策划,342.01000651854645,各大论坛,234.96010299623208,英语四级通,213.7217276298446,了解公司产品,204.58605040151548,各类海外推广渠道,175.33450401878875,产品关键词,171.1683808258482,正形象气质,165.09760605929782,推广技巧,158.76084378377627,英语口语,151.30483424182256
零售管理培训生,专研3,874.905983520515,自驱力,143.5133090339309,口头表达,133.17871649306952,逻辑性,98.24237448190136,亲和؜力,68.97632300424013,ppt操作,38.24633482318114,团队意识,26.45114044853636,逻辑思考力,14.551130450812867,,,,
零售运营管培生,市场营销知识,2358.1450337076385,计算机办公软件应用,1966.7513181524505,组织管理,1644.739482858092,亲和؜力,1517.4791060932828,前瞻性,1312.5916729184232,人际理解,1164.5031371462635,国际视野,505.3167929373514,资源拓展整合,503.4298971867848,商务谈判技巧,402.54537819377055,移动互联网行业,389.3292646271741
需求分析,需求分析工作,1093.632479400644,基础工具,887.2947889512254,大数据相关知识体系,877.1843845192664,文档规范,871.9528524122371,产品设计软件,867.3256180453294,axcure,852.0458177755511,需求分析方法,821.0076686529757,冲突管理,770.5137923049994,广告监测,751.8723295879427,设计低精度原型图,749.7363286516132
需求分析工程师,文档规范,816.6582812836563,需求分析方法,768.9437677140064,分析任务,763.8339348313874,客户意识,712.4536398008931,项目管理知识,708.4711533185241,数据统筹,649.3442846441324,软件工程,606.4360032693513,业务思维逻辑,556.3646537076435,springcloud,552.3139688740057,软件工程方法,546.816239700322
韩语/朝鲜语翻译,韩语精通,1093.6324794006441,幻灯片,820.2243595504831,沟通学习,809.6959912713443,互联网公司工作经验,805.5774959870816,用户导向意识,743.7943624105512,互联网广告市场,546.8162397003221,主动发现,535.627949215887,客户导向精神,492.13461573028974,书面表达,362.8093537231298,认真踏实,328.0897438201933
音乐/录音制作,声音在游戏,786.048344569213,音频理论,714.58940415383,交互音乐想象力,643.130463738447,音乐教育功底功底,205.05608988762077,目标敏感,87.84987591200075,葫芦丝,76.89603370785778,基本方法,72.45292365913365,主动沟通,68.22733736210499,音频（音效,46.072186142487034,offic办公软件,37.73681082210999
音频工程师,数字音频理论知识,652.4511950969753,声学概念,610.9742897980043,常用设计模式,541.8529995855304,录音基础知识,521.9609560775801,音频（音效,460.7218614248703,音频制作,455.6801997502683,配乐基础,325.0494289561452,音效制作,310.69104528427374,声音录制,279.62194075584637,数理功底,244.50381656687478
项目交付专员/工程师,通信网络架构,1435.3926292133451,固网产品,717.6963146066724,信技术,615.1682696628618,工作热情,495.91977390769983,市场研究技术,408.1321029734886,创新意思,301.28689604535566,维护知识,290.04852118708004,分析方法,287.68892726171333,效沟通技巧,233.16382154708884,offic办公软件,174.4714889957293
项目助理,互动沟通,2543.316896697067,软件开发项目各阶段,1264.5125543069942,执行流程,1053.760461922495,digital,1007.3380415729365,mkt,921.6132039949173,市场开拓,903.5796411897352,social,874.7326287423299,国家级证书,854.4003745317531,项目开发过程,751.8723295879429,auto,751.8723295879429
项目实施工程师,统计编写,2550.7137335059488,存储过程,973.8628101282632,钻研精神,653.7921961850899,理解力,628.7244436262573,沟通交互,602.7509891002795,数学基础,432.1829429106112,人际交往,376.73262077620757,创新精神,373.9021823800444,工作习惯,354.7226738679938,责任感6,322.3491854584446
项目实施顾问,口头表达,2832.3598559723996,ppt操作,169.0178937893106,word文档,134.98810022531657,高度额责任心,0.0,,,,,,,,,,,,
项目工程师,工艺要求,839.753510968352,沟通协调工作,820.2243595504829,建筑工程行业,717.6963146066726,常用机械通用件选型,629.8151332262636,电热产品项目,625.811762712142,outlook,591.573089154799,电子产品制造生产,512.640224719052,气力输送原理,499.4956035724094,液晶背光结构,478.4642097377818,沟通协作,424.05957315759974
项目技术经理,英文沟通,1746.7631200156356,产品分析,1497.5893312238277,产品设计功底,522.8930292134327,音视频,484.1496866992673,开拓精神,381.5843410273569,探索精神,367.8829195018918,自驱动力,295.6501572867948,团队意识,124.52383041926349,服务意识足,105.00141865708507,沟通表达理,97.3660525364404
项目策划执行,游戏研发项目特点,781.9220770485836,核心玩法,646.5681045906679,网络游戏,609.8869471263496,维护客户关系,333.06083194675654,数学建模,303.08248261973813,经典概率论,262.5382679165871,逻辑思考力,208.34573145482065,判断力,126.43252059363779,offic办公软件,76.37211713998454,团队意识,67.8234370475291
项目管培生,全局意识,678.74047988355,技术理论知识,653.6859113695474,工具软件,562.1316923470966,项目推动意识,469.79430498772894,操作技能,391.6000748038668,目标敏感,351.3995036480028,面向对象的思想,314.88592183837926,敏感性,185.90307965916176,编码习惯,161.49081619575418,线上运维经验,160.43187360197436
项目管理,项目管理技能,1367.040599250805,项目管理知识体系,1332.8645842695348,目总体规划,1242.7641811370952,项目估算及计划,1118.4877630233857,项目状态监控,994.2113449096763,计划统筹,909.2617310860309,沟通协作意识,906.1260170105403,游戏研发项目特点,903.5544001450301,敏捷管理知识,888.576389513023,敏捷项目管理,869.9349267959667
项目管理培训生,计划并坚持执行,980.8516299624526,认同公司运作模式,773.3734518178393,时间管理意识,691.2463114912881,自我激励,543.2455145575922,课程学习成绩,396.19025166037,与他人协作,332.68938495849113,可塑性,307.3951388843653,热爱与人交流,280.24332284641514,快速适应,277.7108963965126,稳定性,182.68751284745827
项目管理管培生,执行力,221.22276765101068,资源拓展整合,207.93843579454145,时间管理推,105.29914408143654,offic办公软件,87.79584558613345,保密意识,86.00831813119714,极富团队合作精神,59.26595173671341,化办公软件,58.80743253170049,发展意愿,55.612213497050895,承压力,45.58539246657271,原则性,44.06704087019784
项目经理,业务理,1102.1764831459614,社会关系网络,1025.280449438104,管理思维,965.2278203062643,乐于挑战未知,881.7411865167693,需求分析,872.3386860214646,中文写作经验,820.2243595504829,javaweb,784.7590986306438,组织行为,751.8723295879427,业务判断力,738.2019235954347,知识背景,736.3032560964751
项目经理培训生,爱岗敬业,2863.827926994087,快速适应,2103.52833449391,责任感6,1498.4785197129827,沟通协作,1065.5855940883275,抗压性,560.1993705103051,英语四级通,205.34048340906637,机械类相关证书,0.0,极富团队合作精神,0.0,,,,
项目经理管培生,软件开发基础,3918.343074479202,致力向项目管理,2237.7152666307816,系统识别,854.4003745317531,学上进心,366.6834667389709,产品交互设计,239.2321048688909,功能逻辑设计相关流程,217.4837316989917,创造力,139.61269570755405,社会实践经验,129.59491570997557,产品成型,95.721325940898,极富团队合作精神,71.53588289362393
项目运营管理,集体荣誉感,333.554121852888,沟通协作,285.4247127022306,offic办公软件,188.68405411054994,沟通交互,183.429366627245,组织协调力,182.02875341930408,处理人际关系,172.16641407264402,逻辑性,153.50371012797086,判断力,129.06653143933858,word文档,103.26589667236703,目标敏感,87.84987591200068
顾客经营管培生,快速适应,1490.1560294447017,团队协作意识,891.0310586357704,思维敏捷,767.1494254704672,可塑性,595.8736538373854,创新意识,394.8983595944996,社会实践活动者,0.0,,,,,,,,
风控分析师,业务流程,528.0996186288127,学习建模流程,478.4642097377817,基金公司业务,410.11217977524154,了解公司产品,359.5754825238757,各类合同文本起草,322.23099839483257,口齿清晰,248.12360274003922,室行政管理知识,179.84360313697053,普通话标准,155.57931716393054,电脑操作即,131.64131265964883,语言表达,109.31921817418531
风险运营岗,sas,1671.6953613695555,全局统筹观,820.2243595504831,框架思维,620.9355260297442,数据流转,407.4875483198818,学习力,396.1708487565894,推广活动流程,367.7384103068329,各个产品,353.38339680062285,语言处理,291.90091557766914,财务基础,273.4002706865353,品德端正,238.97729122745582
食品/饮料研发,常规仪器,819.0228602891802,调味料食品原料行业1年,375.93616479397144,沟通组织力,361.73091603153836,采访经验,273.40811985016103,植物蛋白,217.34528173313853,研究课题,186.67353637496788,食品基础研发,170.88007490635061,乳饮料,168.29098286231502,产品研发有热忱,131.5258758370093,食品科学知识,123.7418335164273
餐厅经理,处事成熟度,478.46420973778186,工作负责,287.33229936273096,效沟通技巧,128.85369085497015,亲和؜力,72.60665579393697,必胜客,34.17601498127013,向客户介绍,30.501018269692754,执行力,26.183160235987312,极富团队合作精神,0.0,计算机操作,0.0,责任感6,0.0
餐饮管理培训生,爱交流,456.28390714384744,营销推广,393.0241722846065,三观正,212.94072271283517,坚韧品性,166.7670129437518,用户服务意识,117.27111671733144,服务意识足,52.941891759874835,亲和؜力,52.09527553214978,工作责任心,37.97827389012122,化办公软件,25.623238460240923,数据统计工具,0.0
