岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
投资经理/融资经理,市场敏锐度,7.826747817156261,财务资格证书,7.287579920340709,会计学的基础理论,6.858571279792898,企图心,3.2553005980745424,团队协调合作,2.939387691339814,风险意识,2.524435418602909,逻辑思考力,0.8054638519401868,承压力,0.21354207798743782,,,,
护理,解决问题的意识,0.0,,,,,,,,,,,,,,,,,,
报关员/报检员,170cm,27.853247478216737,160cm,20.440791519055416,三观正,11.453067746896956,各项办公软件操作,9.617126644513624,身材好,6.2508516790376,微生物,5.228142581655153,电子元器件选型,5.029701808300472,逻辑性,1.668155069519542,学习的意识,1.4470804292736354,语言表达,1.3178613215099055
押运员,进取心,3.652094563881767,语言表达,1.7571484286798749,思维敏捷,1.3599572406456488,工作负责,1.2731050999028377,offic办公软件,0.9092076645583431,用户服务意识,0.7320039426729631,团队合作观念,0.0,,,,,,
拓展培训,商务拓展,19.59591794226542,团队合作经验,11.657732669161803,行业意识,9.797958971132713,人际交往技巧,5.21420158626241,发散性思维,3.377733798633876,商业意识,2.8823571805438877,效沟通技巧,2.4894152323681067,总结沟通,2.4494897427831783,沟通表达理,1.0799910461629234,抗压性,0.8874720436885416
按摩师,管理潜质,8.927705548060086,进取心,7.304189127763534,竞争意识,6.3638974935322326,凝聚力,5.35940283954244,思维逻辑性,4.7136572119823485,高度额责任心,0.16473279129858256,执行力,0.0,,,,,,
控制算法工程师,现代控制理论,54.58403355105018,pid,49.379104954877974,车辆运动学理论,42.88649130892235,工程化方法,25.719642299223366,mpc,23.052039483772795,数学基础,19.330117446375244,飞行器制导,19.323752415289515,控制理论,16.56234961131737,机器人常用的规划算法,14.985113720555916,机器人,14.010738178749788
插画师,sai,22.86190426597633,设计过程,19.595917942265427,设计基础,19.595917942265427,短视频拍摄,10.886621079036349,敏捷的创意思维,9.659893919670948,acg领,8.981462390204987,平面设计用软件,8.46744618730965,美术功底,8.417570486745504,手绘板绘制,7.73641796139229,llustrator,6.531972647421809
收银员,高度额责任心,0.5322136334261898,职业操,0.0,,,,,,,,,,,,,,,,
数据产品经理,用户洞察,15.604585726171798,产品设计软件,9.66476257802753,用户画像,6.097022490604316,产品设计工具,4.575033533918642,数据思维,4.406445161532901,数据变化敏感度,3.785329544465089,文档撰写,3.766944349318019,数据挖掘,3.6742721337127904,主动沟通意识,2.402026926829552,owner意识,2.3315647682420257
数据运营/数字化运营,快速适应,31.18302331739296,团队协作意识,20.479538159182503,互联网公司产品数据运营,19.59591794226542,思维敏捷,17.452784588285823,可塑性,10.936131552139992,组织沟通,10.714074743826048,聪明好学,9.797958971132712,平台投放规则,9.79795897113271,数据变化敏感度,9.533422556430594,分析处理,7.838367176906168
文娱运营,心理咨询,1.959591794226542,责任感6,0.7343906048517899,服务意识足,0.5881904641210063,,,,,,,,,,,,,,
新媒体运营/新媒体运营助理,文字功底,90.17338782115704,文案写作,87.25427907259262,文案功底,80.64370026950812,小红书,78.34894200169411,视频混剪,68.8553120960326,新媒体运营工作经验,55.45334798520025,移动互联网行业,53.22484886109376,文字编辑,51.39858306025723,知识基础,48.98979485566355,文案撰写,43.989921642205175
旅游产品开发师/旅游策划师,逻辑思考力,1.20819577791028,团队精神6,0.35759965413860123,高度额责任心,0.2661068167130949,抗压精神,0.0,,,,,,,,,,,,
旅游产品经理,思维清晰,9.622763456025107,,,,,,,,,,,,,,,,,,
旅游顾问,阳光正面积极,4.967704120855715,抗压性,0.694200354174148,语言表达,0.3514296857359749,普通话标准,0.0,,,,,,,,,,,,
普工/操作工,认真敬业,7.3871901635464,书写流,2.7018419692529507,英语口语,2.4019094509278327,计算机软件,2.2830723352317297,语言表达,1.50612722458275,英文功底,1.2647063189881278,效沟通技巧,1.1854358249371937,职业素养,0.9448395108564077,抗压性,0.867750442717685,团队精神6,0.7151993082772025
服装质量管理员,沟通表达理,1.0799910461629234,,,,,,,,,,,,,,,,,,
服装销售,销售过程,29.393876913398138,判断力,3.3117660698868274,极富团队合作精神,0.41982244016772496,抗压性,0.17355008854353696,关键点,0.0,高度额责任心,0.0,,,,,,,,
机器人运营,管理思维,9.265830446364207,内容敏捷度,6.99854212223765,文字功底,1.6100527195405558,服务意识足,0.8402720916014375,ppt操作,0.7806542099662211,产品思维,0.6580656736139691,学上进心,0.367994690531772,逻辑思考力,0.0,,,,
机电技术教师,模块的测试,2.4494897427831783,电力系统,2.279596463061348,问题解决,0.6814758494565977,书面沟通,0.0,英语语言,0.0,,,,,,,,,,
材料员,微流控,9.797958971132715,英文期刊论文,8.573214099741126,静电纺丝,8.398250546685185,电池材料制备改性,7.348469228349536,组织工程,5.5988336977901225,生物材料相互作用研究,4.199125273342593,沟通谈判,4.074486457524724,独立分析解决问题,3.674234614174768,法律专业知识,3.1653302254764766,可食用生物材料研发经验,2.7994168488950613
材料工程师,磁控溅射镀膜设备结构,17.273700708858616,材料配方,13.063945294843615,理论力学,10.545331385183749,工艺材料基本常识,9.79795897113271,材料性能测试,9.79795897113271,包装设计软件,9.79795897113271,热界面材料,9.79795897113271,植树苗经验,9.79795897113271,微结构材料批量生产,9.79795897113271,cms相关工艺,9.79795897113271
校对录入员,责任心稳定性,4.898979485566357,电脑的基本操作,4.212345269684155,执行力,1.3050179956480568,高度额责任心,0.5322136334261898,极富团队合作精神,0.2623890251048281,理解力,0.0,,,,,,,,
核销员,实习生能连,5.76744615332493,服务意识足,0.29409523206050303,创新意识,0.0,,,,,,,,,,,,,,
水产养殖技术员,积极性,7.705146966194638,产品开发程序,5.598833697790121,公司内部项目流程,4.169592521548384,主动性,3.365960836673028,总结分析,1.7979149998670119,高度额责任心,0.38015259530442125,,,,,,,,
汽车电子工程师,嵌入式软件架构设计,9.797958971132712,电磁场原理,7.259583087928744,c++语言,4.687922335494532,模拟电路,4.42130156577295,通过国家四级,4.358498937065907,数字电,4.113983085279321,汽车行业发展的趋势5,3.429333015015825,处事灵活度,2.125903818344573,英语口语,1.601272967285222,英语阅读,1.0070962417544465
汽车设计师/车身设计师/汽车造型设计师/汽车内外饰设计师,审美力,6.018944267131889,专业基础,5.368697714837542,工作态度,5.357099092807053,沟通协作,3.2747094320252446,极富团队合作精神,0.34985203347310406,,,,,,,,,,
汽车销售,进取心,2.9216756511054136,亲和؜力,1.3191075139484245,爱岗敬业,0.7933152396975932,极富团队合作精神,0.41982244016772496,,,,,,,,,,,,
法律风控师,,,,,,,,,,,,,,,,,,,,
法规注册员,公共关系维护意识,7.620634755325444,文字撰写功底,6.138460126789264,资料撰写,5.0199207137831925,办公软件6,4.281026334857026,开拓精神,3.4594099905574147,文字功底,1.2522632263093212,英语四级通,1.1633564898430029,沟通表达理,1.0799910461629234,适应性,0.8515035212017965,极富团队合作精神,0.48104654602551833
活动运营,营销传播意识,14.696938456699066,活动统,9.79795897113271,洞察3,9.79795897113271,动漫网络社区,9.79795897113271,文笔较为出众,9.79795897113271,团队配合意识,8.330736645980467,擅长数据分析,7.348469228349533,社区版主,7.348469228349533,文案功底,6.873042636605805,嗅觉敏锐,6.531972647421807
测试开发工程师,理论基础知识,106.8384298432618,python程序,78.2291925266702,scapy,49.880518398493784,测试工作,42.754730055851816,测试流程,37.087416749280095,测试方法,34.60541723961666,设计方法,33.83071719970412,linux操作命令4,32.095397650514904,嵌入式软件性能测试,31.353468707624668,基本测试流程,28.50315337056788
海外游戏运营/游戏运营,rpg,19.59591794226542,游戏中各类术语含义,16.79650109337036,工作投入度,13.9970842444753,逻辑推理,11.378279826468093,数据变化敏感度,10.59892272450225,数据分析报,9.79795897113271,游戏运营的各种情况,9.79795897113271,用户运营模式,9.79795897113271,玩家心理,9.216175991005054,游戏系统,8.57321409974112
海外销售,攫取欲望,25.83857459611571,英语俄语,9.797958971132708,贸易操作流程,9.797958971132708,广告赢销,9.797958971132708,英语听,9.36960737046052,英文沟通,9.150007253714275,目标敏感,8.598853982783757,系统软件类基本知识,8.164965809277257,书面英语,8.104529287363365,沟通语言,8.016511885472214
清算师,数据处理能,9.797958971132708,证券交易基础,7.470665183969103,用户服务意识,2.562013799355371,server,1.9778868410701196,数据库查询,1.3997084244475302,,,,,,,,,,
游戏场景设计师/游戏角色设计师/游戏动作设计师/游戏界面设计师/游戏特效设计师/游戏设计师/游戏原画设计师,手绘板绘制,27.29236336380058,美术基础,20.14374631827035,想象力,16.969545213668905,美术功底,15.987917969954932,绘画功底,14.462904683703199,空间轮廓,13.064876226939425,3d动画制作,12.878850421311707,声学概念,12.737346662472525,造型功底,11.29955386977062,3d图形软件,10.975617276604574
游戏客服,英语读写流畅,7.005024630957128,计算机操作,5.586530006267196,计算机理论基础,4.674352670092844,服务意识足,3.921269760806709,数据结构,1.6274831961472302,普通话标准,1.617200419681145,亲和؜力,1.0992562616236872,抗压性,0.867750442717685,沟通表达理,0.8099932846221926,化办公软件,0.6193955277595447
游戏数值策划师,经典概率论,10.448833428340002,棋牌行业环境,9.797958971132712,数值敏感性,8.818163074019441,反推过市面arpg,8.709296863229076,总结游戏规则,8.573214099741122,深度体验过bingo,7.83836717690617,总结归纳,6.9985421222376525,1款数据搭建工具,6.531972647421808,逻辑思考力,6.213578286395727,游戏策划,5.878775382679627
游戏测试工程师,测试思维,25.653353830644853,理论基础知识,20.674263467265803,操作系统(windows,12.247448713915885,版本管理流程,9.797958971132708,游戏经历,8.818163074019438,沟通协作,8.596112259066267,linus服务器,8.398250546685178,go语言,8.016511885472214,游戏各种玩法,7.470104313224566,射击类游戏,7.119037541992484
漫画师,赛璐璐画法,13.880441875771345,彩修正,8.164965809277263,手绘板绘制,5.157611974261527,数位屏,4.898979485566357,团队精神6,1.430398616554405,快速适应,0.47247005026352956,漫画创作流程,0.0,sai,0.0,幽默风趣,0.0,,
漫画设计师/插画设计师/手绘设计师,美术基础,4.956282046674603,手绘板绘制,4.727810976406399,创造力,1.9280825615486754,想象力,0.9289897014782247,沟通积极,0.6233611890345896,团队精神6,0.0,,,,,,,,
烘培师/面点师,逻辑思考力,1.20819577791028,服务意识足,0.7352380801512578,抗压性,0.0,,,,,,,,,,,,,,
物业管理员,合同签订,9.797958971132713,营业场所管理,8.709296863229078,初级账务管理,7.620634755325444,绿化卫生管理,6.531972647421809,基建管理,5.4433105395181745,主动服务意识,4.637712317030789,招商管理,4.354648431614539,计算机操作,3.724353337511465,人际关系敏感度,3.401970030682204,极强求知欲望,3.3801978351315993
珠宝销售,语言沟通,7.099392829056767,服务意识足,0.3676190400756289,高度额责任心,0.2661068167130949,极富团队合作精神,0.0,,,,,,,,,,,,
班主任/辅导员,表达沟通,6.0868601131968925,语言沟通,3.5496964145283836,普通话标准,1.4554803777130303,高度额责任心,0.5322136334261898,极富团队合作精神,0.5247780502096562,团队意识,0.0,抗压性,0.0,,,,,,
理财顾问/理财销售,符合中欧基金,5.109652881981753,口齿清晰,4.144319007189209,乐观开朗,3.0533657087864396,承压力,0.9151803342318766,事业心,0.38119844661164587,高度额责任心,0.2661068167130949,创新意识,0.0,,,,,,
瑜伽老师,二级甲,7.348469228349534,普通话标准,1.9406405036173737,感染力,1.5351651232983534,亲和؜力,0.5496281308118436,责任感6,0.0,,,,,,,,,,
生产计划管理师/生产跟单员,服装的生产流程,8.550230601621715,化办公软件,0.929093291639317,,,,,,,,,,,,,,,,
生物制药工程师/生物医药工程师,细菌的分离,8.931297979471365,生化鉴定,8.16496580927726,可服从外派,7.42480249631017,活菌计数,6.531972647421809,染色实验,4.898979485566357,分析解决问题,2.6191405856527736,工作负责,1.113966962414983,学习的意识,0.8039335718186865,高度额责任心,0.08870227223769822,表达沟通,0.0
生物技术员,基本实验操作,13.51647853821059,盲色弱,9.797958971132713,检验工证书,9.797958971132713,高压灭菌锅操作证书,8.16496580927726,透气透湿防紫外线,6.531972647421809,生产工艺流程,6.525545501370918,压力测试,6.294026227806025,生产线作业流程,5.878775382679628,微生物基础知识,4.465648989735683,综合协调,4.353561648511667
用户研究专员/用户研究经理/用户研究总监,主动解决问题,22.972042019752163,极强求知欲望,13.609137420308244,sas,12.047035916779084,竞品分析,11.757550765359255,口头表达,11.574876147935505,数据收集分析,9.797958971132715,医疗市场,9.797958971132713,文字功力,9.797958971132713,研项目的方案设计,9.797958971132712,敏锐的数据洞察,9.797958971132712
用户运营,用户运营,32.570138338106,互联网事物高度敏感,11.843686668402178,聪明好学,9.797958971132712,用户运营经验,9.79795897113271,产品运营工作经验,9.79795897113271,youtube,9.79795897113271,竞品知识,9.595041597765684,商业意识,9.581462056203584,instagram,8.709296863229074,用户需求,8.291617036458295
电商产品经理,流程设计工具,5.715147162276572,设计产品功能,4.898979485566355,axcure,4.270366365631109,产品设计,4.075042710844829,思维灵活,3.529820059431724,交互体验,3.2659863237109037,创造性解决问题5,2.4494897427831774,逻辑思考力,1.7116106853728967,需求文档,1.6329931618554512,沟通表达理,0.5399955230814617
电商顾问/电商客服,网络平台,29.393876913398145,基础护肤化妆知识,29.393876913398145,计算机操作3,29.393876913398145,社交控,29.393876913398145,热衷网购,25.194751640055554,以上文化程度,23.675374091576373,新媒体平台,22.04540768504861,平台规则,22.005256121590747,了解公司产品,19.600937749530086,服务意识足,15.965169740427314
电路设计工程师,vcs,11.299641504147614,仿真工具,11.058453262762507,电性能,8.818163074019441,模拟集成电路设计知识,8.709296863229078,电路板设计,8.216617434918186,电子产品设计开发流程,8.16496580927726,后端设计工具,8.16496580927726,硬件原理,6.95602329398197,无线射频电路设计,6.796014343407479,仿真软件,6.515205882038465
直播运营,珠宝行业发展趋势,24.87683102563612,业务分析,24.651087484183414,直播方式,19.59591794226542,正形象气质,14.967847898950255,与粉丝聊天互动,14.370339824327978,推销产品,13.281739623035607,表现欲,12.25641876560293,灵活度,9.79795897113271,销售力,9.271576115980011,亲和؜力,8.820222861123394
知识产权律师,理解知识产权英文文献,9.797958971132713,英语成绩,9.797958971132713,合同法,6.829950265557231,知识产权法,6.130868653206598,学习欲,5.878775382679628,论文发,5.736642327279729,表达力,4.966108049223537,细心逻辑,4.898979485566357,心思缜密,3.9191835884530857,书面文字表达,3.6742346141747655
短视频策划人员,策划经验,9.79795897113271,沟通学习,4.922368429205993,成功孵化经验,4.898979485566355,化办公软件,1.2387910555190893,高度额责任心,1.197480675208927,抗压性,0.867750442717685,个人近期作品,0.0,团队协作意识,0.0,审美力,0.0,脚本撰写,0.0
硬件工程师,数字电,141.20244207266288,模拟电路,92.86320562237161,数字滤波器,68.19347555213989,模拟电路设计经验,52.4198758388963,usb,38.70193793597422,模电/数电基础,37.566759320413404,电路板设计,31.559280602299395,原理图,29.857939553935612,产品需求收集,29.393876913398138,电子电路原理,27.603786330712364
硬件测试工程师,数字电,24.60078774227634,数字滤波器,24.287726467284422,模拟电路,23.572619084008508,应用物理学基础理论,19.595917942265416,软硬件测试流程,18.509057838855032,固体物理学,14.696938456699062,方法3,14.696938456699062,测试工具的使用,13.984359622434864,固体理论,13.063945294843611,通信原理,10.384021498675786
礼仪员/迎宾员/接待员,三观正,29.268950908736667,160cm,22.71199057672824,170cm,18.568831652144492,身材好,13.890781508972447,护士执业资格证,13.627441699779865,幽默风趣,5.665685396454376,服务意识足,2.940952320605031,化办公软件,2.4775821110381786,语言表达,1.7571484286798744,高度额责任心,0.2661068167130949
社交媒体运营/抖音运营/微信运营/知乎运营/小红书运营,小红书,23.121525885828788,文案功底,18.680577422569623,文字功底,17.406458845699564,新媒体运营工作经验,12.995740851673846,文字编辑,12.849645765064308,文案写作,12.438243631160747,移动互联网行业,12.34199393880435,视频混剪,11.261382819444584,账号运营,9.79795897113271,策略思,9.79795897113271
私域运营/社区运营/流量运营/媒介运营/渠道运营/区域运营,用户增长,9.79795897113271,运营的思路,5.993729640264879,微信聊天礼仪,5.878775382679626,沟通反馈意识,5.802925067200969,社交感,3.905029725093983,正形象气质,3.592283495748061,社区运营模式,3.2659863237109037,团队协作意识,1.885033098149606,客户沟通,1.3392193197666569,offic办公软件,1.2728907303816803
科研顾问,科研潜力,19.11873914962884,自觉性高,5.747810721885494,道德品质,2.511678098066797,逻辑思考力,1.20819577791028,服务意识足,0.29409523206050303,高度额责任心,0.21288545337047593,身心健康,0.0,抗压性,0.0,,,,
移动web前端,开发方法,7.342501511735435,html5css,6.070589133593754,动画编写,5.916687600566934,形象好,5.542902731423714,桌面端,5.344341256981479,原生开发,5.167269869781553,ajax,4.978915266489727,移动端软件,4.898979485566356,前端模块化开发,3.366591005900589,编码风格,3.251409867373462
移动产品经理,axcure,4.270366365631109,积极向上,3.2700493177128216,沟通协作,2.1831396213501626,offic办公软件,0.8485938202544536,自驱动力,0.7645163671173261,产品设计,0.6037100312362712,创新精神,0.0,,,,,,
空乘,普通话标准,1.9406405036173737,服务意识足,0.0,,,,,,,,,,,,,,,,
策略运营/战略运营,产品转化逻辑,9.79795897113271,目标驱动感,9.79795897113271,团队协同,4.730302340426999,信息搜索,3.674234614174768,数字化公司,2.4494897427831774,主动沟通意识,2.402026926829552,逻辑思考力,1.8122936668654201,持续学习,1.4398021273492985,offic办公软件,1.2728907303816803,智能制造,1.2247448713915887
编剧,专业的写作技巧,19.595917942265423,创作潜力,7.348469228349534,写作方法,4.994055672184663,想象力丰富而有趣,4.594419033646752,阅片量丰富,3.969099565730939,普通话标准,1.9406405036173737,文字功底,1.8783948394639816,逻辑思考力,1.20819577791028,团队精神6,0.9535990777029367,想象力,0.9289897014782247
编辑,学科功底,67.30037691365578,新闻敏感度,23.256732076970692,知识储备,19.352868053044148,文案基础,18.083531630291525,热爱文字工作,16.32993161855452,资料检索,15.676734353812336,文字功底,14.69918501358322,文字编辑,11.732285263754367,热衷网络软文营销,11.568494270168014,泰文阅读,9.797958971132713
网吧网管,客离打扫桌面地面卫生,9.79795897113271,,,,,,,,,,,,,,,,,,
网约车司机,c1证,5.542500675595257,服务意识足,0.0,,,,,,,,,,,,,,,,
置业顾问,三观正,19.088446244828262,进取心,10.04326005067486,判断力,9.199350194130076,竞争意识,7.424547075787604,工作激情,6.560403849167894,社团管理,6.256091038942032,职业道德操守,4.886199251083172,语言表达,4.685729143146332,电子商务业务销售技巧,4.472675396973214,亲和؜力,4.397025046494749
美体教练,沟综合素质,2.0475654344896603,团队意识,1.7019613174087949,亲和؜力,0.8794050092989498,服务意识足,0.29409523206050303,活动组织,0.0,,,,,,,,,,
自动化工程师,强弱电基础,19.595917942265427,机械设计,15.027113878729061,安全模块,13.52543640854559,电机拖动原理,13.441372149675376,梯形图,13.063945294843618,微生物发酵产物分离纯化经验,9.797958971132713,分析基础,9.797958971132713,电气专业知识水平,9.797958971132713,机械构造原理,8.907235428302466,电气控制原理,8.818163074019441
英语翻译师,幻灯片,27.760883751542686,客户导向精神,16.656530250925613,认真踏实,11.104353500617075,英语八级,9.797958971132713,英双语,9.797958971132713,英文六级考试,9.797958971132713,印度母语,9.797958971132713,网络文化,8.95772367239109,笔译水平,8.398250546685183,语言功底,7.3484692283495345
茶艺师,茶艺冲泡,9.797958971132713,冲泡方式,8.981462390204987,介绍茶水冲泡流程,8.16496580927726,向往茶,7.979110618042226,饮茶知识,7.3484692283495345,茶艺师资格证,6.531972647421809,三观正,3.817689248965652,服务意识足,2.2057142404537733,亲和؜力,2.1985125232473743,客户礼仪,1.6329931618554518
营养师/健康管理师,专业知识储备,9.797958971132715,商务谈判,7.053338383081337,礼貌待客,3.584204569208061,电子商务业务销售技巧,1.7890701587892857,团结合作意识,1.7857075183951923,服务意识足,1.4704761603025156,挑战自我,1.3997084244475306,销售知识,1.2985234666863636,沟通表达理,1.0799910461629234,offic办公软件,0.9092076645583431
行业研究员,合成产物分离,33.884608108500615,行业研究,28.78715908454783,法律专业知识,28.48797202928829,分析研究,25.83096164301629,信息搜集,24.576407095885283,英文读写,24.393891662715788,逻辑思考力,20.47725300280268,各种制剂设备原理,19.59591794226542,分子细胞生物实验基础,19.59591794226542,素养4,19.595917942265416
行政专员/行政助理,沟通反馈意识,133.4672765456223,正形象气质,124.56243021506403,亲和؜力,63.6659722884725,团队协作意识,43.35576125744093,问题意识,41.530936394656536,化办公软件,40.88823830875709,接待礼仪,39.32686961039542,文字功底,37.269738878253605,个人习惯,33.359717449332805,高160cm,32.697304260516646
西班牙语翻译师,西班牙语国家文化,29.393876913398138,西班牙文阅读,19.595917942265427,东西方文化,16.9182962253538,文化流行趋势,12.56396966046433,笔译水平,9.797958971132713,网络媒体运营经验,9.422977245348246,网络文化,7.166178937912872,灵活解决问题,7.134653060275908,文化差,5.550127272006831,口语流,5.280270296191013
西餐厨师/西点师,心态开放,6.0670280972165465,沟通协调3,4.898979485566357,头脑灵活,0.0,,,,,,,,,,,,,,
视频运营,想象力,13.93484552217337,短视频运营,11.9705614392935,会看数据3,9.797958971132712,剪辑思维,9.797958971132712,视频产品,9.797958971132712,可转换资源,9.797958971132712,抖音平台的运营模式,9.79795897113271,声音剪辑处理,9.79795897113271,创作热情,9.79795897113271,推广规则,8.81816307401944
计算机视觉CV算法工程师,图像分类,33.05269515856237,目标检测算法,26.85874067611205,caffe,24.174426484676832,传统图像处理方法,9.797958971132712,代码开发风格,8.290580667881528,图像处理,8.241681510531151,软件工程思维,7.536891516255934,模式识,6.658794205583551,这些技术在图像识,6.531972647421808,ncnn,5.952192176263701
计算机辅助药物设计,药物设计方法,9.797958971132713,虚拟筛选,8.398250546685183,分子对接,7.908054957541838,自由能,6.298687910013887,分子动力学,6.083119198109106,linux操作命令4,1.4009684656288586,英语阅读,0.9711285188346445,药物化学,0.6998542122237649,书写流,0.5146365655719908,python程序,0.0
证券经纪人,工作主动性,4.235196286882069,合规意识,3.698196449173724,业务学习,2.8182301791747064,各类金融产品特性,2.7481435296642087,职业操,2.664342851118383,组织协调力,2.0930735031770746,证券从业资,1.9040509051429133,负责客户开发,1.5065967657684225,创新业务5,1.3997084244475306,用户服务意识,1.098005914009445
调饮师,三维调色功底,7.3484692283495345,三维动画制作,5.433783564442421,调色流程,2.4494897427831783,高度额责任心,0.2661068167130949,,,,,,,,,,,,
财务BP,敢挑战,8.960114041510886,基本财务会计知识,8.16496580927726,财务类分析测算模型,7.83836717690617,会计从业资格,6.531972647421808,会计初级证书,4.898979485566356,计划性,3.383689389954744,组织协调力,1.6744588025416598,化办公软件,1.527842301806877,决策力,1.0249459455754697,责任性,0.8674373714235413
财务BP管培生/财务分析管培生/财务管培生/财务审计管培生,公司财务分析,9.797958971132712,职业资格证书,9.417022798141854,化办公软件,7.928262755322171,积极主动,7.306221890730191,财务软件,6.922210746602637,会计理论知识,5.6933535610183075,人际交往,5.522206780587784,财务管理,5.0679705786460065,预算管理,4.898979485566356,1年以上工作经验,4.807112171131415
财务运营,持续的推动力,32.33326460473795,目标意识,14.45085895869519,了解公司产品,13.067291833020057,英文网站,9.79795897113271,维系客户粘度,9.79795897113271,对各项流程,4.898979485566355,数据变化敏感度,4.542395453358106,vlog,4.0824829046386295,文案写作功底,3.7314730893482237,事项进行总结输,3.2659863237109037
质量管理员/质量测试员/质检员,工作规划,8.16496580927726,风险识,6.726495922659378,总结分析,3.146351249767271,电脑操作即,2.5375641180098913,快速适应,1.889880201054119,问题解决,1.3629516989131953,高度额责任心,0.7096181779015864,逻辑思考力,0.7047808704476634,办公室自动化,0.4399517396565953,执行力,0.3262544989120142
资产保全员/资产催收员,职业道德操守,8.260003495878696,互联网应用3,7.838367176906167,抗压性好5,6.935913032314894,普通话标准,4.657537208681697,工作责任心,2.900162670742162,电脑操作即,2.5375641180098913,口齿清晰,2.486591404313525,积极主动,1.863832114982191,极富团队合作精神,0.7371882133897553,用户服务意识,0.36600197133648144
资产管理员,价值观吻,16.154596675760853,券商业务,9.79795897113271,宏观经济,8.354701228775523,证券交易基础,5.6029988879768275,思维敏捷,5.5531587326363985,书面表达,2.6195831686877273,语言表达,1.7571484286798749,团队意识,1.7019613174087949,word文档,1.4472707149119675,逻辑思考力,1.4229861384276632
跨境电商运营/跨境产品运营/亚马逊运营/速卖通运营/阿里国际站运营,沟通2,13.620976776221392,详情页策,9.79795897113271,html5css,6.67764804695313,懂外贸知识,4.409081537009719,运营经验,4.3840801954512845,正形象气质,3.592283495748061,诚信敬业,3.1569636466348117,办公操作软件,2.985178471478579,极富团队合作精神,2.5539198443536604,结果导向思维,2.5003050005918324
软件测试工程师,理论基础知识,160.78902622720233,软硬件测试流程,120.57421559290493,测试流程,68.52827174711797,测试方法,62.81850441743326,测试理论,60.48595391360403,python程序,45.39759792403367,功能测试,34.562031095973644,linux操作命令4,34.32006328887205,linux系统,31.427750875024724,设计方法,31.373266911540114
运维工程师/运维开发工程师,linux操作命令4,29.305713085563667,计算机基本操作原理,13.717142559585797,ansible,12.439227530052916,网络基础架构,12.247448713915892,python程序,10.487623601497116,自我发展,8.020493127990582,操作命令,8.01651188547222,代码习惯,7.878957319814942,sql语言编写,7.5711501140570965,gin,7.39610446811776
配货员/理货员/拣货员/发货员,以上文化程度,7.8917913638587915,进取心,3.652094563881767,,,,,,,,,,,,,,,,
采购总监/采购经理/采购主管/采购专员/采购助理/采购工程师,参与过项目采购,9.797958971132713,学社团,9.797958971132713,付款方式,8.573214099741124,语言文字表达,8.39825054668518,学会部经历,8.16496580927726,采购数据,7.838367176906171,交货日期,7.3484692283495345,市场动向,6.123724356957946,英语4级,6.009197067086581,实习经验,5.427493409730858
金融产品经理,股票投,8.164965809277257,自控力,7.08968124465811,自制力,6.61703582834757,产品运作方式,5.9789304924237525,普通话标准,5.606294788227969,数字方面,4.898979485566354,项目计划,4.679652197917386,销售意识,4.579533707683917,数据处理功底,4.548460124260762,业务敏感度,4.4957184414388
金融分析师,业务分析,24.651087484183414,商业洞察力,9.797958971132708,axcure,7.971350549178069,文案功底,6.696810774128732,金融机构,6.1237243569579425,股票软件,5.427236161643346,评级行业,5.308807155112391,财务分析,3.6782233104730047,offic办公软件,3.0973674439287557,语言沟通,2.839757131622707
金融服务讲师/金融咨询顾问,国内期货,6.1035517538593425,新鲜事务,5.294908813828865,资源拓展整合,5.212113340981111,口齿清晰,4.144319007189209,快速适应,2.834820301581178,性格坚韧,2.4388879697211396,普通话标准,1.7465764532556365,分析解决问题,1.7460937237685157,团队意识,1.7019613174087949,思维敏捷,1.5866167807532567
银行客户经理,普通话标准,11.643843021704242,积极上进,7.892824480417462,办公计算机操作,5.438398501669883,进取心,3.652094563881767,效沟通技巧,3.042618617338797,工作态度端正,2.3823145310963882,沟通表达理,0.8999925384691029,职业道德,0.6667138502024217,抗压性,0.6363503246596357,团队精神6,0.47679953885146853
银行柜员,沟通表达理,2.159982092325847,抗压性,1.909050973978907,服务意识足,0.5881904641210061,高度额责任心,0.42577090674095186,极富团队合作精神,0.0,,,,,,,,,,
陈列员,三观正,19.470215169724828,170cm,18.568831652144492,160cm,13.854314251804226,时尚敏锐度,8.542825626633837,身材好,6.87593684694136,语言表达,2.1085781144158506,沟通表达理,0.7199940307752823,逻辑思考力,0.60409788895514,高度额责任心,0.1774045444753966,团队意识,0.0
风控师,基金公司业务,9.797958971132712,财务基础,4.752928116627034,办公室行政管理知识,4.2460595229618,逻辑条理,3.997416119880631,出差2.原则性,3.265986323710904,电脑操作即,2.5375641180098913,认知水平,2.457804326000349,英语口语,2.4019094509278327,为人诚信,2.073010220798128,网络知识,2.0487613440916745
高铁乘警,17-30周岁,25.040452486286572,170cm,18.568831652144492,三观正,16.416063770552302,160cm,10.220395759527708,身材好,9.793000963825577,女160cm,8.047914060603157,163cm,5.717228379538874,普通话标准,4.657537208681696,沟综合素质,4.265761321853459,173cm,3.8917585367212255
